"Source:","http://www.lib.berkeley.edu/MRC/mixedracevid.html"
"Interracial Marriage: Blending the Races in America.","Examines how and why couples of different colors, religions, and ethnic roots are drawn to one another, how their differences affect their marriages, and how they deal with their friends and family. Dist.: Ѭ href=""http://www.films.com"">Films Media Group.Ж 1993. 52 min. 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+4994"">Video/C 4994Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Jahkiya Queen Marie McLoskey-Beasley.","An young interracially married couple with an infant discuss adjustments in their marriage and relations with their parents. UCB Student film by Adrienne Aubry, Chris Azalde, Elena Carr, Jesse Ehrman. 17 min. 1998. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5556"">Video/C 5556Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Just Black?: Multi-Racial Identity.","In this documentary several young people whose parents are of mixed racial heritage talk about their struggle to establish, acquire and assert a racial identity. 57 min. ; 

Related web sites:
â€¢149; Ѭ href=""http://www.filmakers.com/index.php?a=filmDetail&filmID=398"">Filmakers Library catalog descriptionЖ

","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X3201"">DVD X3201Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+2262"">Video/C 2262Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Just Mom and Me","Single motherhood in the U.S. is not just the experience of poor, uneducated women or minority teenagers, as often depicted by the media and the press. This film examines the lives of five mothers, whose circumstances are vastly different, who are raising children on their own: a widow raising a bi-racial daughter, A high school dropout raising her child, a lawyer balancing motherhood and a career, a middle-aged college student raising 3 young children, and a single woman who opted for artificial insemination to have a child. 1998. 60 min. 

Related web sites:
â€¢149;Ѭ href=""http://filmakers.com/indivs/JustMom.htm"">Description from Filmakers Library catalogЖ

","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+6520"">Video/C 6520Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Juxta.","Observes the deep and complex psychological effects of racially mixed children of Japanese women and American servicemen in the 1950's and mid 1980's. 29 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+2157"">Video/C 2157Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Khush Refugees","The film focuses on San Francisco's gay community where two exiles, Rahul, an immigrant from India, and Dante, an ex-marine from suburban Ohio, try to assimilate in this new foreign culture. 32 min. 

Related web sites:
â€¢149; Ѭ href=""http://asianamericanmedia.org/rf_cms/index.php?cmd=showPage&page_id=1.4.1.2.98&section=1.4"">Center for Asian American Media catalog descriptionЖ

","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+3822"">Video/C 3822Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Love, Culture and the Kitchen Sink.","Takes a personal look at the lives of four cross-cultural couples in Canada at different stages in their lives and how their cultural differences affect them and their children. Ben, an English Canadian, and Janet, a Chinese Canadian, are just married. Alex, an East Indian from South Africa, and Maria, a Portuguese, have been married many years, and their children are now married. Mariko, the daughter of a Canadian mother and Japanese father, has made two marriages, one to a Japanese, the second to a Canadian Indian. Shireen, the daughter of Alex and Maria, and her husband, Jason, the son of a Polish Canadian mother and an African American father, discuss the possibilities of heritage for their new son, Jamal. 2001. 48 min. 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+9760"">Video/C 9760Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Made in China","Follows the filmmaker on an international journey to uncover his white American father's remarkable childhood in pre-Mao China. This personal documentary uncovers the story of Caucasian children who grew up with a foot in two cultures, spoke Chinese as a first language, and lived with war and unrest outside their doorstep. As he searches to understand his father he discovers what 'home' really means. Written, produced and directed by John Helde. c2008. 70 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X5003"">DVD X5003Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Mah Jong Orphan.","A real life film focusing on the widening chasm between a Chinese mother, Suzane, a first generation immigrant, and her daughter, Lilly, who is eager to fit in with her Caucasian friends and rejects her mother's values. Suzan talks of her disappointment at Lilly's choice of a non-Chinese husband, while Lilly, to her own surprise discovers a need to pass on her cultural heritage to her son, who eventually heals the rift between the generations. 45 min. 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+3962"">Video/C 3962Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Memories of a Forgotten War","The Philippine-American War of 1899 was one of the most violent imperial wars of the 20th century and set the precedent for U.S. foreign policy in Southeast Asia, yet few remember the details of the war or why it was fought. The film is told from the unique perspective of the film's co-director, Camilla Benolirao Griggers, who draws parallels between the history of war and violence between the two countries and her own family history as the granddaughter of a U.S. calvary soldier and a Filipina seamstress. A film by Camilla Benolirao Griggers and Sari Raissa Lluch Dalena. Dist.: Ѭ href=""http://www.twn.org/"">Third World Newsreel.Ж 2001. 63 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+9279"">Video/C 9279Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Mixed Blood.","Directed by Valerie Soe. Takes a personal view of interracial relationships between Asian Americans and non-Asian Americans and looks at whether such choices have public and political implications. 20 min. 

Related web sites:
â€¢149; Ѭ href=""http://asianamericanmedia.org/rf_cms/index.php?cmd=showPage&page_id=1.4.1.2.115&section=1.4"">Center for Asian American Media catalog descriptionЖ

","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+2834"">Video/C 2834Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Mixed Feelings.","Through interviews with five U.C. Berkeley students and teachers of mixed ethnic heritage, the producer illuminates the experience of what it is like to grow up part Asian in American society. Those interviewed offer personal anecdotes of their families, how they initially perceived their own cultural identities and how they see themselves today. Director/producer, Mikko Jokela. 1995. 40 min. 

Related web sites:
â€¢149; Ѭ href=""http://asianamericanmedia.org/rf_cms/index.php?cmd=showPage&page_id=1.4.1.2.116&section=1.4"">Center for Asian American Media catalog descriptionЖ

","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+6613"">Video/C 6613Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"More to the Chinese Side.","""I used to think that we were the typical Asian American family,"" muses William Gow, a fifth-generation Chinese American of biracial descent, as several family members describe instances of how they are commonly mistaken for other ethnicities. Intrigued by thesemisperceptions, Gow invites his parents and other relatives to share their experiences and views on how they see themselves in relation to the larger Asian American community. His Caucasian mother and Chinese father provide insights into raising biracial children; his Chinese cousin observes how being adopted repeatedly throws off people's expectations of him. Interspersed with historical details about Chinese immigration to the U.S., the interviews warmly touch upon the complexities of a family negotiating ethnic identities within an Asian American community that is constantly changing. 17 min. 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+MM298"">Video/C MM298Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Multiracial Identity","Multiracial people are the fastest growing demographic in America, yet there is no official political recognition for mixed-race people. This film explores the social, political, and religious impact of the multiracial movement and the lived experience of being multiracial. Directed by Brian Chinhema. c2010. 77 min. version ; 56 min. version. 

Related web sites:
â€¢149; Ѭ href=""http://www.bullfrogfilms.com/catalog/mri.html"">Description from Bullfrog Films catalogЖ

","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6432"">DVD X6432Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"My Mother India","Portrait of the filmmaker's family, her Sikh father and Australian mother, and her upbringing in New Delhi. ""What begins as a gently humorous portrait unfolds into a complex commentary on the social, political, and religious events of the anti-Sikh riots in 1984 which tore this family apart. This is a powerful story of love and hate, exile and belonging, loss of identity and return to faith."" Written and directed by Safina Uberoi; produced by Penelope McDonald. 2001. 52 min. 

Related web sites:
â€¢149; Ѭ href=""http://www.filmakers.com/indivs/MyMotherIndia.htm"">Description from Filmakers Library catalogЖ

","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+9783"">Video/C 9783Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"My Niagara.","A film by Helen Lee. Probes the emotional undercurrents of a third-generation Japanese American woman who breaks up with her Caucasian boyfriend then meets a young Korean immigrant obsessed with all things American. 40 min. 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+4807"">Video/C 4807Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Off and Running: An American Coming of Age Story","Documentary about a Brooklyn teen-aged girl, raised by two Jewish mothers and with two adopted brothers, who searches for information about her African-American birth mother. Her complex exploration of race, identity, and family begins to lead the teen into trouble in her personal life, threatening a promising career as a track and field athlete. She eventually picks up the pieces of her life, leading to inspiring results. Directed, produced and sound recorded by Nicole Opper. 2009. 76 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X5013"">DVD X5013Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"One Drop Rule","Explores the recurring and divisive issue in African American communities of skin color. The film inter-cuts intimate interviews with darker skinned African Americans, lighter skinned African Americans and inter-racial children of black and white parents. It investigates the sensitive topic of color consciousness within the African American community with great tact and a clear commitment to healing divisions. Writer, producer, director, James Banks. 2001. 49 min. 


Related web sites:
â€¢149; Ѭ href=""http://www.newsreel.org/nav/title.asp?tc=CN0127"">Description from California Newsreel catalogЖ

","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+8280"">Video/C 8280Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Parallel Adele","Two half Vietnamese documentary filmmakers, both named Adele, weave a shared narrative of mixed Asian (hapa) experiences through interviews with 7 other mixed race subjects. History, memory, and anecdotes on multiracial ethnicity are represented through archival images, super 8 film, verité, and interview. Cast: Adele Pham, Adele Ray, Carmen Vankerhove, Chaz ""Koba"" McHale. Director, Adele Pham. Dist.: Ѭ href=""http://www.twn.org/"">Third World NewsreelЖ. c2008. 16 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1961"">DVD X1961Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"The Politics of Love in Black & White","In this documentary college students talk about interracial relationships, about the racial legacy they have inherited from the fears of past generations and their current experiences and attitudes both pro and con concerning interracial dating and marriage. 32 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+2969"">Video/C 2969Ж","Related web sites:","â€¢149; Ѭ href=""http://www.newsreel.org/films/politics.htm"">Description from California Newsreel catalogЖ","People of Mixed Race
Interracial Marriage/Dating/Families"
"Quiet Passages.","This documentary presents the experiences of Japanese women who married servicemen from the United States after World War II and came to Kansas to live with their husbands. The stories of these women's lives are mainly told through interviews with their children. 26 min. 

Related web sites:
â€¢149; Ѭ href=""http://asianamericanmedia.org/rf_cms/index.php?cmd=showPage&page_id=1.4.1.2.144&section=1.4"">Center for Asian American Media catalog descriptionЖ


","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+3817"">Video/C 3817Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"A Question of Color.","Examines the issue of color consciousness within the black community. This film explores a caste system based on how closely skin color, hair texture and facial features conform to a European ideal. A variety of African Americans give their experiences and attitudes towards the questions of color. 58 min. 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+2540"">Video/C 2540Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Seoul II Seoul","Korean film maker, Hak J. Chung explores his own identity and that of the Yates family. The Yates' household consists of the father, an African American Korean war veteran, his Korean war bride and their three grown children. Discusses the discrimination the family has encountered and the cultural miscommunications that exist within the family. Produced at USC School of Cinema & Television. 1997? 25 min. 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+8805"">Video/C 8805Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Silencio","Silencio takes place in San Francisco, 1951, and focuses on the experience of a young Filipino-American trying to adjust to his predominantly Caucasion workplace. This short film explores the subtle ways racism affects members of a multi-ethnic family, especially when discrimination forces a mixed-blood sibling to reject part of his ethnic heritage and ""pass"" as Italian in order to fit in. 9 min. 

Related web sites:
â€¢149;Ѭ href=""http://distribution.asianamericanmedia.org/browse/film/?i=185"">Description from Center for Asian American Media catalogЖ

","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+6090"">Video/C 6090Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Sin City Diary","Examines the wretched lives of Filipina women who work as prostitutes in Olongapo City, near the U.S. Naval Base at Subic Bay, Philippines, and the plight of the Amer-Asian children who've been deserted by their American fathers. 1992. 29 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+7752"">Video/C 7752Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Some Questions for 28 Kisses.","Confronts the viewer with images of Asian female/non-Asian male pairings in American movies and mass media. Examines topics such as interracial dating, ethnic fetishes, and race identity. A film by Kip Fulbeck. 16 min. ; 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X4563"">DVD X4563Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+4178"">Video/C 4178Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Something Other Than Other","This personal experimental documentary explores the question of racial identity by the parents of a multi-racial child. A film by Jerry A. Henry and Andrea J. Chia. 7 min. 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+6304"">DVD 6304Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Songs For Our Daughters","West Indian women in Britain discuss the way they pass their heritage and culture on to their mixed race daughters. Director, Jillian Li-Sue. 1995. 10 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5075"">Video/C 5075Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"The Story of Vinh.","The story of Vinh Dinh, son of a U.S. serviceman and a Vietnamese mother, who makes the journey from Vietnamese to American culture, from youth to manhood, and from false dream to harsh reality. 60 min. 

Related web sites:
â€¢149; Ѭ href=""http://asianamericanmedia.org/rf_cms/index.php?cmd=showPage&page_id=1.4.1.2.214&section=1.4"">Center for Asian American Media catalog descriptionЖ

","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+2350"">Video/C 2350Ж","Full-text review from:

â€¢149; Ѭ href=""http://www.lib.berkeley.edu/MRC/StoryofVinh.html"">ABC-CLIO Video Rating Guide for LibrariesЖ

","People of Mixed Race
Interracial Marriage/Dating/Families"
"Sweet or Spicy?","In the context of a telephone dating service, this film examines dating relationships for men of mixed Asian/white descent and probes Asian American male sexuality in popular culture. c2000. 7 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+8321"">Video/C 8321Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Taxi-vala / Auto-biography.","Documentary, exploring the experiences and attitudes of Indian and Pakistani taxi drivers in New York City. Questions as well the filmmaker's relationship to these South Asian immigrants and to his Pakistani/Australian mixed-race heritage.. 48 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+4659"">Video/C 4659Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"That's a Family!","This fresh look at the changing American family breaks new ground and lets children lead the way in preventing prejudice and embracing diversity. Here American children describe their own families and explain concepts like ""birth mom"", ""mixed race"", ""gay and lesbian"", and ""stepdad."". Directed by Debra Chasnoff. c2000. 35 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+8373"">Video/C 8373Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"The Women Outside: Korean Women and the U.S. Military","Documentary on young South Korean women who work in sex related enterprises adjacent to American military bases in South Korea. Also explores the lives of Korean American women who came to the United States as wives of American servicemen. 52 min. Filmmakers, J.T. Takagi, Hye Jung Park. 1995. 52 min.  ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X517"">DVD X517Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5290"">Video/C 5290Ж","People of Mixed Race
Interracial Marriage/Dating/Families"
"Ѭ href=""#top"">To the topЖ","","Ѭ href=""http://www.lib.berkeley.edu/MRC/level2.html"">Ж","People of Mixed Race
Interracial Marriage/Dating/Families"